defect_id,reported_at,reported_by_source,module,severity,status,asset_id,location_id,short_description
BUG003475,2025-01-08 02:19:04,Field Mobile,Work Orders,High,Resolved,AST000493,,WO status not updating
BUG003476,2024-07-17 10:35:38,Internal User,Assets,Medium,Resolved,AST000321,,Asset hierarchy missing
BUG003477,2025-04-03 05:49:56,Data Quality,Mobile Sync,Low,Open,,,Date parsing issue during import
BUG003478,2024-12-25 17:48:58,Internal User,Assets,Medium,Open,AST000144,,Date parsing issue during import
BUG003479,2025-02-05 19:52:18,Permissions,Inventory,Low,In Review,AST000739,,Barcode scan fails intermittently
BUG003480,2024-04-13 20:21:48,Permissions,Work Orders,Low,Resolved,AST000705,,Report filter returns empty
BUG003481,2024-07-25 18:33:58,Field Mobile,Work Orders,Medium,Resolved,AST000226,,Sync conflict on offline mode
BUG003482,2025-06-09 06:28:11,Internal User,Reporting,Medium,Resolved,,,Report filter returns empty
BUG003483,2024-05-17 12:38:04,Internal User,Reporting,Medium,Open,AST000035,,Login timeout / session issue
BUG003484,2025-10-26 14:14:28,Field Mobile,Work Orders,Low,Open,AST000138,LOC0019,Report filter returns empty
BUG003485,2024-02-14 13:51:45,Field Mobile,Mobile Sync,Medium,Resolved,AST000364,,Date parsing issue during import
BUG003486,2025-05-10 18:50:27,Internal User,Assets,Low,Open,AST001194,,Mobile form validation error
BUG003487,2024-06-27 13:55:17,Integration,Work Orders,Medium,Resolved,AST000835,,WO status not updating
BUG003488,2024-12-02 01:25:22,Internal User,Work Orders,Medium,Resolved,,LOC0019,Sync conflict on offline mode
BUG003489,2024-02-08 07:38:00,Internal User,Work Orders,Medium,Resolved,,,Report filter returns empty
BUG003490,2025-11-27 20:17:16,Data Quality,Inventory,Low,Won't Fix,AST001099,LOC0025,WO status not updating
BUG003491,2025-05-28 05:51:12,Data Quality,Mobile Sync,Low,In Review,AST000753,LOC0009,Asset hierarchy missing
BUG003492,2024-05-13 02:49:27,Integration,Assets,Low,Resolved,,,Incorrect priority mapping
BUG003493,2025-07-04 06:56:24,Field Mobile,Work Orders,Medium,Resolved,AST001099,LOC0002,Mobile form validation error
BUG003494,2025-12-24 20:16:21,Field Mobile,Mobile Sync,Medium,Won't Fix,AST001013,,Report filter returns empty
BUG003495,2025-03-16 00:07:55,Integration,User Access,Low,Resolved,AST000479,,Mobile form validation error
BUG003496,2024-03-15 21:49:54,Field Mobile,Assets,Medium,Open,AST001131,,Mobile form validation error
BUG003497,2024-03-24 04:12:59,Field Mobile,Mobile Sync,High,Resolved,AST001172,,Date parsing issue during import
BUG003498,2024-09-12 18:13:46,Integration,Work Orders,Medium,Resolved,AST000846,,Report filter returns empty
BUG003499,2025-04-06 06:13:56,Data Quality,Mobile Sync,Medium,Open,,,Report filter returns empty
BUG003500,2024-04-24 19:56:28,Field Mobile,Reporting,Medium,Open,,LOC0015,Barcode scan fails intermittently
BUG003501,2024-06-06 10:25:52,Field Mobile,Assets,High,Resolved,AST000424,,Barcode scan fails intermittently
BUG003502,2025-01-22 02:43:57,Internal User,Mobile Sync,Low,Resolved,AST000503,LOC0003,Sync conflict on offline mode
BUG003503,2024-10-17 15:14:14,Permissions,Mobile Sync,Low,In Review,AST000470,,Barcode scan fails intermittently
BUG003504,2024-11-12 12:20:59,Data Quality,Assets,Low,Open,,,Date parsing issue during import
BUG003505,2024-06-14 20:14:37,Field Mobile,Reporting,Low,Resolved,AST000430,,Mobile form validation error
BUG003506,2025-08-24 06:19:05,Field Mobile,Work Orders,Low,Open,AST001085,LOC0016,Report filter returns empty
BUG003507,2024-02-28 22:50:42,Internal User,Reporting,Medium,Resolved,AST000022,,Incorrect priority mapping
BUG003508,2025-04-07 18:27:02,Field Mobile,Reporting,Low,Open,AST000636,,Mobile form validation error
BUG003509,2025-07-21 05:49:04,Field Mobile,Work Orders,Medium,Open,,,Login timeout / session issue
BUG003510,2025-08-11 08:28:40,Field Mobile,Work Orders,Low,In Review,AST001103,,Barcode scan fails intermittently
BUG003511,2024-12-28 02:19:15,Field Mobile,Work Orders,Low,Resolved,,,Login timeout / session issue
BUG003512,2024-05-23 05:57:54,Field Mobile,User Access,High,Resolved,AST000798,,WO status not updating
BUG003513,2025-07-26 06:38:19,Data Quality,Inventory,Low,Open,AST000237,LOC0006,Incorrect priority mapping
BUG003514,2024-08-26 20:23:18,Field Mobile,Work Orders,Medium,Won't Fix,AST000091,,Duplicate records in export
BUG003515,2024-08-03 19:20:12,Field Mobile,Reporting,Low,Resolved,AST000756,,Incorrect priority mapping
BUG003516,2024-03-28 15:26:06,Internal User,Mobile Sync,Low,Resolved,AST000617,,Incorrect priority mapping
BUG003517,2024-08-06 19:41:03,Integration,Work Orders,Critical,Resolved,AST000944,,Barcode scan fails intermittently
BUG003518,2024-05-16 11:56:48,Field Mobile,Mobile Sync,Critical,Resolved,,,Asset hierarchy missing
BUG003519,2025-03-26 22:25:29,Internal User,Work Orders,Low,Open,AST001193,LOC0019,Login timeout / session issue
BUG003520,2024-05-09 21:01:53,Field Mobile,Mobile Sync,Low,Resolved,AST000586,,Report filter returns empty
BUG003521,2024-11-30 10:11:20,Field Mobile,Mobile Sync,High,Resolved,AST000718,,Duplicate records in export
BUG003522,2024-12-26 11:28:43,Data Quality,Mobile Sync,Medium,Open,AST000876,LOC0012,Login timeout / session issue
BUG003523,2024-10-20 02:34:21,Data Quality,User Access,High,Resolved,,,WO status not updating
BUG003524,2025-01-08 23:11:00,Integration,Mobile Sync,Medium,Resolved,AST000141,,Date parsing issue during import
BUG003525,2025-03-02 10:59:13,Permissions,Work Orders,High,Open,AST000681,,Date parsing issue during import
BUG003526,2025-03-04 23:19:46,Internal User,Work Orders,Low,Resolved,,LOC0011,Login timeout / session issue
BUG003527,2024-06-22 07:58:32,Field Mobile,Work Orders,Medium,Open,AST000195,,Mobile form validation error
BUG003528,2024-02-15 19:29:42,Field Mobile,Reporting,High,Open,AST000542,,Barcode scan fails intermittently
BUG003529,2025-04-13 04:31:47,Internal User,Mobile Sync,High,Open,,,Incorrect priority mapping
BUG003530,2025-04-20 05:38:41,Field Mobile,Assets,High,Resolved,AST000874,,WO status not updating
BUG003531,2025-07-27 21:53:58,Internal User,Work Orders,Low,Open,AST000560,,Duplicate records in export
BUG003532,2025-03-26 11:24:12,Field Mobile,Assets,Critical,Won't Fix,AST000271,,WO status not updating
BUG003533,2025-05-16 07:52:39,Field Mobile,Reporting,Medium,In Review,AST000047,LOC0001,WO status not updating
BUG003534,2024-03-17 04:15:35,Internal User,Assets,Low,Open,AST000503,,Mobile form validation error
BUG003535,2024-06-26 23:36:55,Field Mobile,Reporting,High,Resolved,,,Mobile form validation error
BUG003536,2024-04-04 10:18:04,Field Mobile,Reporting,Medium,Won't Fix,AST000053,LOC0006,Report filter returns empty
BUG003537,2024-08-06 00:48:10,Internal User,User Access,Critical,Open,AST001013,,WO status not updating
BUG003538,2025-06-11 20:40:13,Integration,Work Orders,Medium,Resolved,AST000161,,Mobile form validation error
BUG003539,2024-08-09 13:15:19,Field Mobile,Work Orders,High,Resolved,,,Mobile form validation error
BUG003540,2024-11-24 15:06:14,Field Mobile,Mobile Sync,Low,In Review,,,Barcode scan fails intermittently
BUG003541,2024-04-13 14:17:15,Data Quality,Mobile Sync,Medium,In Review,AST000630,LOC0015,Sync conflict on offline mode
BUG003542,2024-10-31 07:25:32,Internal User,Mobile Sync,Medium,Open,AST000096,,Mobile form validation error
BUG003543,2025-08-22 05:57:36,Data Quality,Mobile Sync,Medium,Resolved,AST000701,LOC0010,Barcode scan fails intermittently
BUG003544,2024-11-03 12:22:41,Internal User,Assets,Low,Resolved,AST000533,,Sync conflict on offline mode
BUG003545,2025-11-23 05:56:05,Field Mobile,Inventory,Medium,Resolved,AST000174,,Mobile form validation error
BUG003546,2025-11-09 22:54:11,Integration,Assets,Low,Open,AST000693,,Date parsing issue during import
BUG003547,2024-03-14 11:06:39,Integration,Assets,Low,Resolved,AST000390,LOC0021,Login timeout / session issue
BUG003548,2024-01-28 01:28:26,Permissions,Work Orders,Medium,Won't Fix,AST001048,,Date parsing issue during import
BUG003549,2024-09-24 23:02:48,Field Mobile,Work Orders,Low,Open,AST000397,,WO status not updating
BUG003550,2024-08-17 06:03:10,Integration,Work Orders,Medium,Open,AST000969,LOC0020,Incorrect priority mapping
BUG003551,2025-08-07 11:09:26,Integration,Assets,Low,In Review,AST000258,,Asset hierarchy missing
BUG003552,2024-10-12 09:39:52,Field Mobile,Work Orders,Medium,Resolved,AST000042,,Asset hierarchy missing
BUG003553,2024-06-03 20:29:38,Field Mobile,Assets,Medium,Resolved,AST000250,,Sync conflict on offline mode
BUG003554,2024-11-02 01:17:14,Field Mobile,Work Orders,Medium,Resolved,,,Mobile form validation error
BUG003555,2024-11-13 19:40:37,Field Mobile,Work Orders,Medium,Resolved,AST001157,,Barcode scan fails intermittently
BUG003556,2025-03-31 01:03:28,Permissions,Inventory,Low,Open,AST000762,,Mobile form validation error
BUG003557,2024-01-10 15:30:49,Integration,Work Orders,High,Resolved,AST000678,,WO status not updating
BUG003558,2025-09-28 20:44:14,Field Mobile,Assets,Critical,Resolved,AST000734,,WO status not updating
BUG003559,2025-12-25 19:27:26,Internal User,User Access,Medium,Open,AST000164,,WO status not updating
BUG003560,2024-08-26 21:14:24,Field Mobile,Mobile Sync,Critical,Open,,LOC0007,Login timeout / session issue
BUG003561,2024-09-01 05:14:07,Internal User,Mobile Sync,Medium,Resolved,AST001046,,Mobile form validation error
BUG003562,2025-09-30 14:56:33,Field Mobile,Reporting,Medium,In Review,AST000656,,Barcode scan fails intermittently
BUG003563,2025-02-11 19:42:19,Permissions,Mobile Sync,Low,Open,AST001124,,Asset hierarchy missing
BUG003564,2025-03-02 00:08:05,Internal User,Work Orders,High,Won't Fix,AST000867,,Login timeout / session issue
BUG003565,2024-06-30 05:53:59,Integration,Work Orders,Low,Open,AST000122,,Incorrect priority mapping
BUG003566,2025-01-22 09:22:21,Integration,Assets,Low,Open,AST000414,,Duplicate records in export
BUG003567,2024-05-29 09:21:01,Permissions,Work Orders,Low,Resolved,AST000813,,Login timeout / session issue
BUG003568,2025-12-30 21:40:14,Internal User,Work Orders,High,Resolved,,,Incorrect priority mapping
BUG003569,2025-03-13 13:58:32,Internal User,Reporting,Low,Resolved,,,Barcode scan fails intermittently
BUG003570,2025-02-12 22:28:56,Permissions,User Access,Medium,Won't Fix,AST001074,,Login timeout / session issue
BUG003571,2025-03-01 17:07:13,Field Mobile,Reporting,Medium,Resolved,AST000682,,Asset hierarchy missing
BUG003572,2024-09-05 04:35:32,Permissions,Work Orders,Low,In Review,AST001183,,Duplicate records in export
BUG003573,2025-08-09 23:20:38,Data Quality,Work Orders,High,Open,AST000863,,WO status not updating
BUG003574,2025-07-15 08:51:19,Field Mobile,Reporting,High,Resolved,AST000132,,Mobile form validation error
BUG003575,2024-12-05 16:40:50,Field Mobile,Reporting,Low,Resolved,AST001131,,Asset hierarchy missing
BUG003576,2025-02-07 19:32:08,Data Quality,Reporting,Low,Resolved,AST000068,,Incorrect priority mapping
BUG003577,2024-03-27 13:27:01,Field Mobile,Mobile Sync,Low,Resolved,AST001014,LOC0004,Mobile form validation error
BUG003578,2025-10-07 13:12:49,Internal User,Work Orders,Medium,Resolved,AST000067,,Asset hierarchy missing
BUG003579,2025-03-05 23:22:35,Field Mobile,Mobile Sync,Medium,Resolved,AST000333,,Date parsing issue during import
BUG003580,2025-01-28 03:21:56,Permissions,User Access,Medium,In Review,AST000445,,Sync conflict on offline mode
BUG003581,2025-05-06 03:33:23,Integration,Work Orders,Low,Resolved,,LOC0001,Incorrect priority mapping
BUG003582,2025-02-19 03:43:13,Internal User,Reporting,Medium,Resolved,AST001087,,Asset hierarchy missing
BUG003583,2024-01-02 17:01:39,Internal User,Work Orders,Low,Resolved,AST000282,,Asset hierarchy missing
BUG003584,2025-02-21 23:58:47,Internal User,Inventory,Low,Resolved,AST001130,,Sync conflict on offline mode
BUG003585,2025-02-07 03:21:56,Internal User,Reporting,High,Resolved,AST000382,,Date parsing issue during import
BUG003586,2025-10-20 16:34:52,Field Mobile,Work Orders,Medium,Resolved,AST000419,,WO status not updating
BUG003587,2025-04-18 22:49:23,Integration,Reporting,Low,Resolved,AST000773,,Date parsing issue during import
BUG003588,2025-11-25 19:36:32,Data Quality,Work Orders,High,In Review,AST000694,,Asset hierarchy missing
BUG003589,2024-11-02 01:55:52,Field Mobile,Work Orders,High,Resolved,AST000824,,Login timeout / session issue
BUG003590,2025-02-15 19:46:34,Field Mobile,Work Orders,Low,In Review,,,Sync conflict on offline mode
BUG003591,2025-07-29 00:39:47,Field Mobile,Assets,Medium,Open,AST000013,,WO status not updating
BUG003592,2025-07-13 16:24:30,Permissions,Mobile Sync,Low,Resolved,AST000356,,Incorrect priority mapping
BUG003593,2024-07-15 10:56:51,Integration,Work Orders,Medium,Resolved,AST000971,,Date parsing issue during import
BUG003594,2024-07-17 07:32:58,Internal User,Work Orders,Low,Open,AST001050,,Incorrect priority mapping
BUG003595,2024-04-08 02:43:04,Internal User,User Access,Medium,Open,AST001003,LOC0023,Sync conflict on offline mode
BUG003596,2025-01-08 22:04:23,Field Mobile,Work Orders,High,Resolved,AST000447,LOC0019,Duplicate records in export
BUG003597,2025-10-06 11:07:04,Integration,Reporting,Medium,Resolved,AST000309,,WO status not updating
BUG003598,2025-07-24 06:26:03,Integration,Work Orders,Medium,Resolved,AST000790,,Date parsing issue during import
BUG003599,2024-07-01 09:50:02,Field Mobile,Work Orders,Low,Resolved,AST000671,,Incorrect priority mapping
BUG003600,2025-07-13 12:53:22,Data Quality,User Access,High,Resolved,AST000203,,Incorrect priority mapping
BUG003601,2024-11-17 22:06:27,Internal User,Assets,Low,Resolved,AST001156,,Login timeout / session issue
BUG003602,2024-01-29 11:29:43,Data Quality,Inventory,Medium,Resolved,AST000356,,Sync conflict on offline mode
BUG003603,2025-01-16 05:35:41,Data Quality,Assets,Medium,Resolved,,LOC0016,Duplicate records in export
BUG003604,2024-09-03 14:23:14,Integration,Reporting,Low,In Review,,,Asset hierarchy missing
BUG003605,2024-10-25 22:50:02,Data Quality,Reporting,Low,Won't Fix,AST000614,LOC0015,Asset hierarchy missing
BUG003606,2025-12-03 20:20:07,Internal User,Work Orders,Medium,Open,AST000039,,Login timeout / session issue
BUG003607,2024-09-22 12:04:09,Data Quality,Work Orders,Low,Resolved,,,Asset hierarchy missing
BUG003608,2024-07-06 02:40:39,Data Quality,Assets,Low,In Review,AST001148,,Login timeout / session issue
BUG003609,2025-02-22 04:12:40,Data Quality,Work Orders,Medium,Resolved,AST000095,,Asset hierarchy missing
BUG003610,2025-02-04 01:14:14,Field Mobile,User Access,Low,Won't Fix,AST000648,LOC0014,Duplicate records in export
BUG003611,2025-08-23 18:43:22,Internal User,Work Orders,Medium,Open,,,Login timeout / session issue
BUG003612,2024-07-30 09:29:24,Field Mobile,Work Orders,Low,In Review,AST000637,,Incorrect priority mapping
BUG003613,2024-08-26 05:37:20,Field Mobile,Reporting,High,Resolved,,,Date parsing issue during import
BUG003614,2024-10-09 09:54:17,Field Mobile,Reporting,Medium,Resolved,,,Incorrect priority mapping
BUG003615,2024-11-02 05:43:31,Field Mobile,Work Orders,Medium,Resolved,AST001195,,WO status not updating
BUG003616,2025-03-09 23:43:21,Internal User,Reporting,Medium,Resolved,AST001181,,WO status not updating
BUG003617,2025-03-07 22:35:38,Field Mobile,User Access,Medium,Resolved,,,Date parsing issue during import
BUG003618,2025-12-13 16:36:15,Internal User,Work Orders,Low,In Review,,LOC0009,Asset hierarchy missing
BUG003619,2024-04-29 06:11:53,Field Mobile,Assets,Low,Resolved,AST000562,,WO status not updating
BUG003620,2024-04-29 23:10:27,Field Mobile,Assets,Medium,Resolved,AST000507,,Barcode scan fails intermittently
BUG003621,2025-05-01 04:07:56,Data Quality,User Access,Medium,Open,AST000075,,Login timeout / session issue
BUG003622,2024-11-26 06:21:13,Internal User,Assets,Low,Resolved,AST000547,,WO status not updating
BUG003623,2025-05-02 12:14:18,Field Mobile,Work Orders,Low,Resolved,,,Mobile form validation error
BUG003624,2024-05-22 06:16:49,Data Quality,Work Orders,Low,Open,AST000495,,Duplicate records in export
BUG003625,2024-08-25 13:40:12,Integration,Work Orders,Low,Resolved,AST001139,,WO status not updating
BUG003626,2024-07-17 20:25:15,Internal User,Inventory,High,Resolved,AST000361,LOC0025,Mobile form validation error
BUG003627,2024-12-26 01:26:13,Internal User,Work Orders,High,Resolved,,,Mobile form validation error
BUG003628,2024-05-25 23:00:28,Internal User,Work Orders,Medium,Resolved,,,Mobile form validation error
BUG003629,2025-01-03 20:11:58,Field Mobile,Reporting,Medium,In Review,AST000196,,Mobile form validation error
BUG003630,2025-08-06 06:09:58,Field Mobile,Assets,Critical,Resolved,AST000773,,Login timeout / session issue
BUG003631,2024-03-03 08:07:13,Field Mobile,User Access,Low,In Review,,,Incorrect priority mapping
BUG003632,2025-05-06 13:59:47,Internal User,Inventory,High,Resolved,AST000185,,Barcode scan fails intermittently
BUG003633,2024-01-02 21:43:24,Field Mobile,Work Orders,Medium,Resolved,AST000597,,Duplicate records in export
BUG003634,2025-12-22 13:45:11,Field Mobile,Work Orders,High,Open,,LOC0012,Duplicate records in export
BUG003635,2024-05-24 07:00:56,Internal User,User Access,Low,In Review,AST000611,,Asset hierarchy missing
BUG003636,2025-09-29 22:23:39,Field Mobile,Reporting,Low,Resolved,AST000189,,Duplicate records in export
BUG003637,2025-12-10 18:46:52,Field Mobile,Work Orders,Medium,Resolved,AST000713,LOC0013,Login timeout / session issue
BUG003638,2024-05-01 06:56:50,Internal User,Reporting,High,Open,AST000595,,Login timeout / session issue
BUG003639,2024-12-31 20:01:52,Integration,Mobile Sync,Medium,Open,,,Asset hierarchy missing
BUG003640,2024-07-02 23:34:41,Data Quality,Mobile Sync,Low,Resolved,AST001179,,Login timeout / session issue
